"RIAGENDR","RIDAGEYR","RIDRETH3","DMQMILIZ","DMDBORN4","DMDCITZN","DMDEDUC2","SIALANG","SIAINTRP","DMDFMSIZ","DMDHHSZA","DMDHHSZB","DMDHHSZE","DMDHRGND","DMDHRAGE","DMDHRBR4","DMDHREDU","DMDHRMAR","WTINT2YR","INDFMPIR"
"1",75,"3",1,"1","1","5","1","2",1,0,0,1,"1",75,"1","5","2",50465.61674,2.19
"1",80,"6",0,"2","1","5","1","2",1,0,0,1,"1",80,"2","5","2",14751.6517,3.64
"2",53,"2",0,"2","1","4","1","2",3,0,0,0,"2",53,"2","4","1",21784.629506,2.02
"1",51,"4",1,"1","1","4","1","2",7,0,3,0,"2",59,"1","3","1",21710.510043,4.16
"1",76,"3",1,"1","1","4","1","2",2,0,0,2,"1",76,"1","4","1",92650.446611,4.13
"2",74,"3",0,"1","1","1","1","2",1,0,0,1,"2",74,"1","1","2",14098.321033,0.73
"2",26,"3",0,"1","1","4","1","2",2,0,0,0,"1",29,"1","4","1",50437.189579,1.16
"1",80,"3",1,"1","1","5","1","2",1,0,0,1,"1",80,"1","5","5",27220.143827,3
"2",24,"3",0,"1","1","4","1","2",5,2,0,2,"1",61,"1","2","1",38552.426618,2.04
"1",80,"3",1,"1","1","3","1","2",2,0,0,2,"1",80,"1","3","1",15009.978227,0.97
"1",66,"3",1,"1","1","5","1","2",2,0,0,2,"1",66,"1","5","1",167884.543709,5
"2",38,"3",0,"1","1","5","1","2",4,1,1,0,"2",38,"1","5","1",84843.358338,4.67
"1",64,"2",1,"2","1","3","1","2",1,0,0,1,"1",64,"2","3","3",9358.132077,0.7
"1",23,"3",0,"1","1","4","1","2",5,0,1,0,"1",48,"1","5","1",99429.770418,2.51
"2",43,"3",0,"1","1","4","1","2",5,1,1,0,"2",43,"1","4","4",14878.09611,1.2
"2",80,"3",0,"1","1","2","1","2",1,0,0,1,"2",80,"1","2","2",28890.44725,1.11
"1",48,"4",0,"1","1","2","1","2",6,0,0,2,"2",66,"1","2","5",26354.381238,0.33
"1",40,"4",1,"2","1","5","1","2",3,0,1,0,"1",40,"2","5","1",25060.925719,5
"1",78,"3",1,"1","1","4","1","2",1,0,0,1,"1",78,"1","4","2",70688.504386,2.61
"1",64,"2",1,"1","1","2","1","2",2,0,0,2,"2",63,"2","2","1",18814.734899,0.89
"1",63,"3",0,"1","1","3","1","2",5,1,0,1,"2",52,"1","1","6",20871.929909,0.29
"2",46,"3",0,"1","1","3","1","2",1,0,0,0,"2",46,"1","3","4",79004.83557,2.18
"2",42,"3",0,"1","1","5","1","2",4,1,1,0,"2",42,"1","5","1",59610.193774,5
"2",52,"3",0,"1","1","4","1","2",6,3,0,0,"2",52,"1","4","3",25387.099737,0.47
"1",72,"1",0,"1","1","4","1","2",4,0,0,2,"2",62,"1","4","1",13023.451149,1.19
"2",42,"4",1,"1","1","4","1","2",1,0,0,0,"2",42,"1","4","3",31782.111792,2.79
"1",68,"3",1,"1","1","5","1","2",2,0,0,2,"1",68,"1","5","1",94768.369007,4.13
"1",80,"3",1,"1","1","1","1","2",1,0,0,1,"2",50,"1","5","1",26176.852831,1.91
"1",67,"4",1,"1","1","4","1","2",2,0,0,1,"1",67,"1","4","3",17250.326237,2.84
"1",69,"3",1,"1","1","5","1","2",2,0,0,2,"1",69,"1","5","1",86888.442321,3.87
"1",62,"4",1,"1","1","3","1","2",3,0,0,2,"1",62,"1","3","1",9918.654347,2.77
"1",74,"4",1,"1","1","1","1","2",1,0,0,1,"1",74,"1","1","3",12475.828207,0.85
"2",41,"3",0,"1","1","3","1","2",3,0,1,0,"1",42,"1","5","6",91441.804782,4.04
"2",38,"1",0,"1","1","4","1","2",6,0,4,0,"2",38,"1","4","1",23015.093413,0.63
"2",80,"3",1,"1","1","5","1","2",1,0,0,1,"2",80,"1","5","2",24635.680812,5
"2",23,"7",0,"1","1","3","1","2",3,1,0,0,"1",47,"1","4","1",32145.74355,1.02
"2",45,"3",1,"1","1","3","1","2",1,0,0,0,"2",45,"1","3","3",27191.901215,0.82
"2",46,"3",0,"1","1","3","1","2",4,0,1,0,"1",47,"1","4","1",91441.804782,2.2
"2",41,"3",0,"1","1","4","1","2",5,2,1,0,"1",33,"1","4","1",113405.908888,0.89
"2",40,"3",0,"1","1","1","1","2",7,2,4,0,"1",34,"1","1","1",24192.767674,0.03
"2",21,"6",0,"2","1","4","1","2",6,1,0,0,"2",21,"2","4","5",18235.900105,0.5
"1",41,"1",0,"1","1","2","1","2",3,0,0,0,"2",50,"1","2","5",35862.473154,1.28
"2",80,"3",0,"1","1","1","1","2",1,0,0,1,"2",80,"1","1","2",31920.554865,1.54
"1",43,"4",0,"1","1","3","1","2",3,0,0,1,"2",68,"1","3","5",19466.287321,0.08
"2",41,"4",0,"1","1","4","1","2",5,1,1,0,"1",50,"1","4","6",24110.527621,3.37
"2",64,"2",0,"2","1","3","2","2",1,0,0,1,"2",64,"2","3","3",12395.031073,0.7
"1",71,"1",0,"2","1","1","2","2",2,0,4,2,"2",72,"2","2","1",18961.371824,0.7
"2",44,"3",0,"1","1","5","1","2",4,0,2,0,"1",41,"1","5","1",113405.908888,5
"1",63,"1",0,"2","1","1","2","2",7,0,1,1,"2",48,"2","3","1",7037.582072,1.68
"1",49,"3",1,"1","1","3","1","2",1,0,0,0,"1",49,"1","3","3",128072.163627,2.61
"1",80,"3",1,"1","1","5","1","2",2,0,0,2,"2",73,"1","3","1",33888.033134,5
"1",79,"4",1,"1","1","4","1","2",1,0,0,1,"1",79,"1","4","4",11824.556541,2.1
"1",62,"4",1,"1","1","4","1","2",1,0,0,2,"1",62,"1","4","3",10117.475546,0.26
"1",36,"3",0,"1","1","3","1","2",1,0,0,0,"1",36,"1","3","3",19211.134195,2.06
"1",74,"4",1,"1","1","3","1","2",2,0,0,2,"1",74,"1","3","1",9918.956424,1.93
"1",73,"3",1,"1","1","4","1","2",2,0,0,2,"1",73,"1","4","1",95375.459747,5
"1",58,"3",0,"1","1","2","1","2",2,0,0,0,"1",58,"1","2","1",28883.536459,1.21
"1",77,"3",1,"1","1","4","1","2",2,0,0,2,"2",75,"1","3","1",46988.470276,2.26
"2",80,"3",0,"1","1","4","1","2",2,0,0,2,"2",80,"1","4","1",47196.304429,3.18
"1",76,"4",1,"1","1","4","1","2",1,0,0,2,"2",76,"1","4","6",14180.768061,5
"1",60,"4",1,"1","1","3","1","2",1,0,0,1,"1",60,"1","3","5",9289.765852,0.73
"1",29,"1",0,"1","1","4","1","2",4,1,1,0,"1",29,"1","4","1",35859.677501,3.14
"1",80,"3",0,"1","1","4","1","2",2,0,0,2,"1",80,"1","4","1",32304.087068,3.22
"1",62,"3",1,"1","1","4","1","2",5,2,0,2,"1",62,"1","4","1",77910.3111,4.84
"1",54,"4",1,"1","1","2","1","2",2,0,0,0,"1",54,"1","2","1",25710.824593,3.18
"1",80,"3",1,"1","1","5","1","2",2,0,0,2,"2",80,"1","4","1",35881.794253,3.22
"2",40,"4",0,"1","1","3","1","2",1,0,0,0,"2",40,"1","3","6",28751.601313,1.13
"1",59,"4",0,"1","1","1","1","2",5,1,0,0,"2",36,"1","2","1",19437.763178,0.54
"2",31,"7",0,"1","1","4","1","2",2,1,0,0,"2",31,"1","4","5",30106.853771,0.95
"1",80,"3",0,"1","1","4","1","2",2,0,0,2,"1",80,"1","4","1",22208.518877,5
"1",36,"3",0,"1","1","5","1","2",5,0,3,0,"2",36,"1","4","1",83613.322042,5
"1",32,"6",0,"1","1","3","1","2",7,1,1,0,"1",32,"1","3","4",25894.090606,3.33
"2",39,"3",0,"1","1","5","1","2",1,0,0,0,"1",36,"1","5","5",66778.878489,5
"1",51,"4",0,"1","1","4","1","2",1,0,0,0,"1",51,"1","4","3",19683.281908,5
"1",54,"2",1,"2","1","2","1","2",3,0,0,0,"2",53,"2","4","1",21229.284796,2.02
"1",80,"3",1,"1","1","4","1","2",2,0,0,2,"1",80,"1","4","1",38030.363265,3.87
"1",62,"3",0,"1","1","2","1","2",6,1,2,1,"1",62,"1","2","3",10551.463549,0.7
"2",60,"3",0,"1","1","3","1","2",1,0,0,1,"2",60,"1","3","3",96282.763956,2.96
"1",32,"3",0,"1","1","5","1","2",3,0,0,1,"2",80,"2","1","2",56828.521331,2.56
"1",41,"7",1,"1","1","5","1","2",5,0,2,0,"1",41,"1","5","1",94164.832792,3.63
"1",48,"7",1,"1","1","4","1","2",1,0,0,0,"1",48,"1","4","3",35988.603336,1.54
"1",52,"3",0,"1","1","4","1","2",2,0,0,0,"1",52,"1","4","1",100925.096958,3.81
"2",38,"3",0,"1","1","5","1","2",1,0,0,0,"2",38,"1","5","3",57743.051354,5
"1",69,"4",1,"1","1","3","1","2",1,0,0,2,"1",69,"1","3","6",11957.886606,1.74
"1",67,"6",1,"1","1","5","1","2",2,0,0,2,"1",67,"1","5","1",14746.098191,5
"1",80,"3",1,"1","1","5","1","2",2,0,0,2,"1",80,"1","5","1",22208.518877,5
"2",52,"4",0,"1","1","5","1","2",1,0,0,0,"2",52,"1","5","5",27252.596772,3.92
"2",57,"4",0,"1","1","5","1","2",4,0,0,0,"1",57,"1","5","1",22430.48913,5
"1",64,"4",1,"1","1","4","1","2",4,0,1,2,"1",64,"1","4","1",10002.015537,2.12
"1",30,"3",0,"1","1","3","1","2",4,1,1,0,"2",30,"2","4","1",22764.001768,1.05
"1",70,"3",1,"1","1","4","1","2",1,0,0,1,"1",70,"1","4","3",75541.091292,0.71
"1",67,"3",1,"1","1","4","1","2",3,0,0,2,"2",67,"1","4","1",82891.798754,2.82
"2",57,"6",0,"2","1","5","1","2",2,0,0,1,"2",57,"2","5","1",18154.609898,3.81
"1",46,"3",1,"1","1","4","1","2",2,0,0,0,"1",46,"1","4","1",102082.313822,5
"1",63,"1",0,"2","1","2","2","2",3,0,1,1,"2",36,"2","2","1",13023.451149,3.33
"2",62,"4",0,"1","1","5","1","2",3,0,0,2,"2",62,"1","5","1",11998.169643,4.61
"1",76,"3",1,"1","1","4","1","2",2,0,0,2,"1",76,"1","4","1",17158.598279,1.23
"1",61,"3",1,"1","1","3","1","2",3,0,1,1,"2",57,"1","2","1",15594.512382,0.82
"2",56,"3",0,"1","1","3","1","1",2,0,0,0,"2",56,"1","3","5",70343.140253,2.58
"2",42,"3",1,"1","1","5","1","2",1,0,0,0,"2",42,"1","5","3",106987.791876,5
"1",58,"1",1,"1","1","4","1","2",1,0,0,0,"1",58,"1","4","3",18424.936671,3.43
"1",30,"3",0,"1","1","4","1","2",6,1,3,0,"2",33,"1","5","1",16977.21867,1.58
"2",80,"3",0,"1","1","2","1","2",2,0,0,2,"1",80,"1","3","1",50881.64222,1.29
"1",57,"3",1,"1","1","4","1","2",5,1,2,0,"1",57,"1","4","1",26347.838846,1.43
"2",68,"4",0,"1","1","3","1","2",1,0,0,1,"2",68,"1","3","5",14368.512073,1.89
"2",24,"6",0,"1","1","5","1","2",3,0,0,1,"1",59,"2","4","3",20598.372687,0.81
"1",80,"3",1,"1","1","4","1","2",1,0,0,2,"1",80,"1","4","2",32307.180593,1.39
"1",24,"3",1,"1","1","4","1","2",1,0,0,0,"1",24,"1","4","5",92282.126088,5
"1",38,"1",0,"2","1","4","1","2",6,1,2,0,"1",38,"2","4","1",49350.716112,1.27
"1",48,"4",1,"1","1","5","1","2",5,0,1,0,"1",48,"1","5","1",20952.09579,4.82
"1",73,"3",1,"1","1","4","1","2",2,0,0,2,"1",73,"1","4","1",81484.448402,2.42
"1",35,"3",0,"1","1","4","1","2",5,0,2,0,"1",35,"1","4","6",70468.300651,1.25
"1",68,"4",1,"1","1","5","1","2",1,0,0,1,"1",68,"1","5","5",11205.822068,1.57
"1",78,"1",1,"1","1","2","1","2",4,0,1,2,"1",78,"1","2","1",13846.32795,2.12
"1",61,"2",1,"2","1","3","1","2",6,1,0,1,"1",27,"1","4","6",8018.502363,3.09
"1",24,"3",1,"1","1","3","1","2",5,2,0,0,"1",52,"1","2","3",29164.438537,0.72
"2",41,"4",0,"1","1","5","1","2",6,0,4,0,"1",45,"1","5","1",23170.697014,4.07
"1",42,"3",1,"1","1","4","1","2",2,0,0,0,"2",34,"2","4","6",73112.943088,5
"1",63,"3",1,"1","1","5","1","2",1,0,0,1,"1",63,"1","5","3",22785.070298,2.14
"2",51,"3",0,"1","1","5","1","2",2,0,0,0,"1",55,"1","5","1",108329.716489,5
"1",38,"1",0,"1","1","3","1","2",3,0,1,0,"1",38,"1","3","1",39488.484731,1.54
"1",76,"4",1,"1","1","4","1","2",3,0,0,1,"1",76,"1","4","1",8346.825082,3.03
"2",43,"6",0,"2","2","5","1","2",2,0,0,0,"2",43,"2","5","1",22677.597643,5
"2",49,"3",0,"1","1","4","1","2",1,0,0,0,"2",49,"1","4","4",83967.118127,3.26
"1",78,"3",1,"1","1","5","1","2",2,0,0,2,"1",78,"1","5","1",73281.215672,5
"2",46,"4",1,"2","1","5","1","2",3,0,1,0,"2",46,"2","5","3",32466.325208,1.95
"1",80,"3",1,"1","1","3","1","2",2,0,0,2,"2",77,"1","3","1",47338.814929,2.03
"2",44,"3",1,"1","1","4","1","2",2,0,0,1,"2",64,"1","4","2",21792.368016,1.02
"1",32,"1",0,"2","2","2","2","2",4,2,0,0,"1",32,"2","2","1",49542.964411,1.27
"1",80,"3",1,"1","1","3","1","2",3,0,0,2,"1",80,"1","3","1",10712.364879,0.71
"1",24,"3",0,"1","1","4","1","2",1,0,0,0,"1",24,"1","4","5",122177.425821,1.62
"1",74,"3",1,"1","1","2","1","2",4,0,0,1,"1",74,"1","2","1",10847.125553,0.84
"1",64,"3",1,"1","1","5","1","2",3,0,0,2,"1",64,"1","5","1",82952.660857,1.28
"1",63,"4",1,"1","1","3","1","2",1,0,0,1,"1",63,"1","3","3",11845.98068,2.14
"2",50,"1",0,"1","1","5","1","2",4,0,0,1,"2",56,"1","4","3",25479.456602,2.63
"1",54,"4",1,"1","1","4","1","2",3,0,0,0,"1",54,"1","4","1",34604.668058,1.33
"1",62,"3",1,"2","1","5","1","2",2,0,0,1,"1",62,"2","5","1",103177.779075,2.9
"1",80,"3",1,"1","1","5","1","2",2,0,0,2,"1",80,"1","5","1",27937.28961,1.88
"2",59,"3",0,"1","1","4","1","2",2,0,0,0,"2",59,"1","4","1",112543.401742,5
"1",41,"3",1,"1","1","4","1","2",4,0,2,0,"1",41,"1","4","1",68207.163066,4.88
"1",40,"6",1,"1","1","4","1","2",4,0,2,0,"1",40,"1","4","1",13262.997143,5
"2",38,"4",0,"2","2","4","1","2",3,1,0,0,"1",33,"1","4","1",24912.278274,5
"1",60,"3",0,"1","1","5","1","2",2,0,0,2,"2",60,"1","5","1",91500.494214,5
"1",43,"3",1,"1","1","3","1","2",5,0,3,0,"2",45,"1","5","1",94481.045518,3.14
"1",79,"3",1,"1","1","5","1","2",1,0,0,1,"1",79,"1","5","2",15934.906148,1.49
"1",42,"3",1,"1","1","5","1","2",3,1,0,0,"1",42,"1","5","1",57607.532138,3.79
"2",42,"3",0,"1","1","1","1","2",4,0,2,0,"1",54,"1","3","1",24046.682218,1.78
"1",22,"2",0,"1","1","4","1","2",4,0,1,0,"1",47,"1","4","1",52657.460475,4.67
"2",25,"7",0,"2","1","4","1","2",2,1,0,0,"2",25,"2","4","5",24025.96175,0.9
"2",75,"3",0,"1","1","5","1","2",1,0,0,1,"2",75,"1","5","2",26154.326359,3.26
"2",63,"3",0,"1","1","2","1","2",2,0,0,2,"2",63,"1","2","5",42687.032136,1.14
"1",66,"1",1,"1","1","4","1","2",2,0,0,2,"1",66,"1","4","1",18961.371824,2.58
"1",61,"6",0,"2","2","1","1","1",3,0,0,2,"1",61,"2","1","1",22379.277271,2.2
"1",47,"4",1,"1","1","5","1","2",1,0,0,0,"1",47,"1","5","3",24049.055825,5
"2",80,"3",0,"1","1","4","1","2",2,0,0,2,"2",80,"1","4","1",49973.041466,3.22
"1",22,"7",0,"1","1","4","1","2",5,0,0,0,"1",52,"1","3","1",56685.386022,4.06
"1",50,"4",1,"1","1","5","1","2",4,0,1,0,"1",50,"1","5","1",24910.550781,2.97
"1",80,"3",1,"1","1","3","1","2",1,0,0,1,"1",80,"1","3","2",27426.810391,1.97
"1",37,"1",0,"1","1","5","1","2",4,2,0,0,"2",32,"1","5","1",48878.710484,5
"1",63,"3",1,"1","1","5","1","2",2,0,0,1,"1",63,"1","5","1",135814.647839,5
"1",48,"7",0,"1","1","4","1","2",7,1,3,1,"2",65,"1","1","2",62857.96075,0.65
"1",80,"3",1,"1","1","3","1","2",2,0,0,2,"1",80,"1","3","1",20328.253924,1.55
"2",34,"4",0,"1","1","3","1","2",2,0,0,0,"2",56,"1","4","3",30189.397448,2.16
"1",58,"4",1,"1","1","3","1","2",2,0,0,1,"1",58,"1","3","1",25488.879784,2.06
"1",80,"3",1,"1","1","4","1","2",1,0,0,1,"1",80,"1","4","2",12589.045446,4.28
"1",59,"4",1,"1","1","4","1","2",1,0,0,0,"1",59,"1","4","3",19909.939918,5
"1",36,"7",0,"1","1","4","1","2",5,2,1,0,"1",36,"1","4","6",15740.694553,0.64
"2",67,"3",0,"1","1","3","1","2",1,0,0,1,"2",67,"1","3","2",41558.029882,1.89
"1",63,"3",1,"1","1","5","1","2",2,0,0,2,"2",80,"1","4","2",17948.972259,1.18
"2",59,"3",0,"1","1","4","1","2",2,0,0,1,"1",71,"1","5","1",125087.3583,2.38
"1",50,"4",1,"1","1","4","1","2",5,1,1,0,"1",50,"1","4","6",21710.510043,3.37
"1",75,"3",1,"1","1","4","1","2",2,0,0,2,"1",75,"1","4","1",16099.393371,1.46
"2",20,"2",0,"1","1","3","1","2",2,0,0,0,"2",52,"2","2","5",27971.682978,2.23
"2",25,"3",0,"1","1","5","1","2",4,0,0,0,"2",25,"1","5","5",93806.110061,5
"1",66,"3",1,"1","1","4","1","2",7,0,2,2,"1",66,"1","4","1",23856.698444,1.08
"1",77,"3",1,"1","1","1","1","2",1,0,0,1,"1",77,"1","1","2",15614.822094,1.2
"2",34,"3",0,"1","1","2","1","2",3,1,1,0,"2",34,"1","2","6",30106.853771,0.03
"2",68,"6",0,"2","2","1","1","1",5,1,0,2,"1",77,"2","1","1",16752.924036,0.86
"1",52,"3",1,"1","1","3","1","2",1,0,0,0,"1",52,"1","3","3",86311.240012,0.73
"2",55,"2",0,"2","1","4","1","2",4,1,0,0,"1",36,"2","4","1",16282.072418,2.34
"1",80,"3",1,"1","1","3","1","2",3,0,0,2,"2",71,"1","4","1",25463.744101,3.46
"2",63,"4",0,"1","1","3","1","2",2,0,0,1,"2",63,"1","3","2",15912.535593,0.46
"2",26,"4",1,"1","1","4","1","2",4,1,1,0,"1",34,"1","4","6",34505.769229,2.64
"1",68,"3",1,"1","1","4","1","2",3,0,0,2,"1",68,"1","4","1",17346.272297,1.48
"1",38,"6",0,"2","2","5","1","2",5,1,2,0,"2",39,"2","5","1",28043.414805,5
"2",37,"3",0,"1","1","4","1","2",4,1,2,0,"2",37,"1","4","3",78319.113205,2.38
"1",32,"3",1,"1","1","5","1","2",5,1,2,0,"1",32,"1","5","1",56462.945234,3.45
"1",35,"3",0,"1","1","4","1","2",4,2,0,0,"1",35,"1","4","1",84641.114152,3.18
"1",57,"4",0,"2","2","1","1","2",1,0,0,1,"2",46,"1","3","3",19357.142661,0.44
"1",73,"7",1,"1","1","5","1","2",1,0,0,1,"1",73,"1","5","5",11680.114212,1.24
"1",53,"2",1,"1","1","2","1","2",2,0,0,1,"2",62,"1","2","1",27654.420632,0.95
"1",73,"7",1,"1","1","2","1","2",7,0,0,2,"1",73,"1","2","1",12097.215302,0.67
"2",62,"3",0,"1","1","4","1","2",1,0,0,1,"2",62,"1","4","2",113714.512414,1.53
"2",49,"3",0,"1","1","5","1","2",5,0,2,0,"1",47,"2","5","1",66313.020476,5
"2",56,"7",0,"1","1","5","1","2",3,0,0,0,"2",56,"1","5","1",15685.56944,1
"1",66,"4",1,"1","1","4","1","2",1,0,0,1,"1",66,"1","4","5",18748.638628,1.22
"1",80,"4",1,"1","1","3","1","2",4,0,1,2,"2",55,"1","1","1",13640.922524,0.84
"2",69,"4",0,"1","1","2","1","2",1,0,0,1,"2",69,"1","2","3",17372.828192,1.22
"1",67,"6",1,"2","1","3","1","2",2,0,0,2,"1",67,"2","3","1",19321.371642,3.81
"2",24,"1",0,"1","1","2","2","2",6,0,1,0,"1",52,"2","1","5",19370.330115,0.31
"1",66,"3",1,"1","1","4","1","2",2,0,0,2,"2",65,"1","4","1",111519.206155,4.77
"1",60,"4",1,"1","1","3","1","2",2,0,0,2,"1",60,"1","3","1",11893.550091,3.22
"2",43,"4",1,"1","1","5","1","2",1,0,0,0,"2",43,"1","5","5",31350.865924,0.86
"1",76,"3",1,"1","1","4","1","2",2,0,0,2,"1",76,"1","4","1",81877.396403,4.13
"2",80,"3",0,"1","1","5","1","2",2,0,0,2,"2",80,"1","5","1",39490.273952,1.16
"2",41,"3",0,"1","1","4","1","2",1,0,0,0,"2",41,"1","4","3",23273.826875,0.78
"1",30,"3",1,"1","1","4","1","2",5,3,0,0,"2",26,"1","2","6",17858.302239,0.36
"2",23,"1",0,"1","1","3","1","2",4,2,0,0,"1",26,"2","3","1",46430.172148,0.88
"1",22,"1",0,"1","1","4","1","2",4,0,0,0,"1",46,"1","5","1",51877.119096,5
"2",36,"3",0,"1","1","5","1","2",3,0,1,0,"1",32,"2","4","1",33656.752408,1.26
"1",64,"6",0,"2","2","5","1","1",2,0,0,2,"1",64,"2","5","1",13666.527217,0.64
"2",80,"3",0,"1","1","3","1","2",1,0,0,1,"2",80,"1","3","2",14622.538888,0.94
"1",77,"3",0,"2","1","5","1","1",2,0,0,2,"2",73,"2","1","1",8028.588139,0.64
"1",30,"2",0,"2","2","4","1","2",3,1,0,0,"1",30,"2","4","1",46797.935206,4.25
"1",59,"2",1,"1","1","5","1","2",1,0,0,0,"1",59,"1","5","4",27928.155995,5
"1",75,"3",0,"1","1","2","1","2",2,0,0,2,"1",75,"1","2","1",51195.148771,1.93
"1",60,"3",1,"1","1","3","1","2",1,0,0,1,"1",60,"1","3","3",15594.512382,0.73
"2",63,"1",0,"2","1","4","1","2",4,0,1,2,"1",64,"1","4","1",9038.850741,0.72
"1",66,"3",1,"1","1","5","1","2",2,0,0,2,"2",66,"1","4","1",90352.414131,5
"1",63,"4",1,"1","1","4","1","2",2,0,0,2,"1",63,"1","4","1",13740.288749,3.87
"1",39,"3",1,"1","1","5","1","2",5,2,1,0,"1",39,"1","5","1",106819.654572,4.9
"1",66,"7",1,"1","1","2","1","2",2,0,0,1,"1",66,"1","2","1",21239.874612,0.93
"1",32,"1",0,"2","2","3","2","2",5,1,1,1,"2",32,"2","3","1",37665.25833,1.27
"2",45,"6",0,"2","2","5","1","2",4,1,0,0,"1",47,"2","5","1",17112.602444,4.19
"1",52,"3",1,"1","1","5","1","2",1,0,0,0,"1",52,"1","5","4",114727.787393,4.28
"1",44,"6",1,"2","1","5","1","1",5,1,2,0,"2",42,"2","3","1",16441.312142,2.51
"1",55,"6",0,"2","2","3","1","1",4,0,0,0,"1",55,"2","3","1",18508.919608,3.14
"1",41,"6",0,"2","1","3","1","2",6,1,1,2,"1",70,"2","3","1",10667.004813,1.56
"2",37,"1",0,"2","2","1","2","2",4,0,2,0,"1",36,"2","3","6",29921.555796,0.76
"1",67,"4",1,"1","1","2","1","2",3,0,0,2,"2",64,"1","3","1",8779.720493,4.25
"1",27,"7",1,"1","1","4","1","2",1,0,0,0,"2",27,"1","4","6",30626.373724,2.61
"2",52,"3",1,"1","1","4","1","2",2,0,0,0,"1",55,"1","3","1",136076.460362,1.74
"1",63,"3",1,"1","1","5","1","2",2,0,0,2,"1",63,"1","5","1",126017.53674,3.81
"1",58,"4",1,"1","1","5","1","2",1,0,0,0,"1",58,"1","5","3",25895.958339,1.63
"1",40,"4",0,"1","1","4","1","2",3,0,1,0,"1",40,"1","4","1",33692.336927,4.42
"1",45,"4",0,"1","1","3","1","2",7,1,4,0,"2",46,"1","2","6",27925.241923,0.07
"2",80,"3",0,"1","1","2","1","2",2,0,0,2,"2",63,"1","2","5",36777.832449,1.14
"1",70,"6",0,"2","1","3","1","1",6,1,1,2,"1",70,"2","3","1",6770.568659,1.56
"2",41,"1",0,"2","2","1","2","2",5,0,2,0,"2",41,"2","1","6",25707.261411,0.9
"2",59,"3",0,"1","1","5","1","2",1,0,0,0,"2",59,"1","5","3",36269.783123,1.17
"1",71,"3",0,"1","1","4","1","2",2,0,0,2,"1",71,"1","4","1",51435.39666,3.81
"1",54,"2",1,"1","1","4","1","2",3,0,0,0,"2",58,"1","4","1",25643.026959,1.54
"2",70,"3",0,"1","1","4","1","2",2,0,0,2,"1",73,"1","2","1",21936.519156,0.97
"1",63,"3",1,"1","1","2","1","2",2,0,0,2,"1",63,"1","2","5",20324.469673,1.27
"1",50,"6",0,"2","1","5","1","2",3,0,0,0,"1",50,"2","5","1",14258.02853,3.03
"1",65,"4",0,"1","1","4","1","2",1,0,0,2,"1",65,"1","4","6",9792.850833,5
"1",40,"4",1,"1","1","4","1","2",6,1,2,0,"1",40,"1","4","1",25357.169268,1.27
"1",21,"7",0,"1","1","5","1","2",3,0,0,2,"2",60,"1","5","1",20268.203478,5
"1",28,"1",1,"1","1","4","1","2",1,0,0,0,"1",28,"1","4","5",47834.841439,1.97
"1",47,"4",1,"1","1","4","1","2",2,0,0,0,"2",48,"1","3","1",22737.96647,1.91
"2",50,"1",0,"2","2","2","2","2",5,1,1,0,"1",50,"2","2","1",25479.456602,1.63
"1",63,"3",1,"1","1","4","1","2",2,0,0,2,"1",63,"1","4","1",127710.787074,3.87
"2",56,"3",0,"1","1","5","1","2",2,0,0,0,"1",52,"1","5","1",101132.250586,5
"1",39,"1",0,"1","1","3","1","2",4,0,0,1,"2",56,"1","4","3",56918.367142,2.63
"1",80,"3",1,"1","1","5","1","2",2,0,0,2,"2",80,"1","2","1",12484.178482,2.9
"1",80,"3",1,"1","1","3","1","2",2,0,0,2,"1",80,"1","3","1",32307.180593,1.93
"1",53,"3",1,"1","1","4","1","2",4,0,0,0,"1",53,"1","4","1",104153.99809,5
"2",55,"3",0,"1","1","5","1","2",2,0,0,0,"1",57,"1","5","1",110148.142573,5
"1",72,"4",1,"1","1","5","1","2",3,0,0,1,"1",72,"1","5","2",11824.556541,4.04
"1",46,"3",0,"1","1","4","1","2",5,0,3,0,"1",46,"1","4","1",77446.959241,3.48
"1",24,"3",0,"1","1","5","1","2",3,0,0,2,"1",61,"1","5","1",71075.53548,5
"1",60,"7",1,"2","1","4","1","1",5,0,0,1,"1",60,"2","4","1",16995.351731,1.55
"1",37,"1",0,"2","2","2","1","2",7,1,2,1,"1",62,"2","1","1",49350.716112,3.79
"1",76,"3",1,"1","1","4","1","2",2,0,0,2,"2",73,"1","4","1",60448.852005,3.81
"1",27,"3",1,"1","1","3","1","2",3,1,0,0,"1",27,"1","3","6",88417.190378,2.02
"1",78,"3",1,"1","1","5","1","2",2,0,0,2,"2",73,"1","4","1",105755.909595,1.77
"2",36,"4",0,"1","1","3","1","2",6,0,4,0,"1",40,"1","3","1",27388.92069,1.44
"2",28,"4",0,"1","1","2","1","2",4,0,1,1,"2",76,"1","1","5",20511.527517,0.34
"1",51,"3",1,"1","1","4","1","2",3,0,0,0,"2",48,"1","4","1",27076.665719,1.16
"1",80,"3",0,"1","1","5","1","2",3,0,0,2,"1",80,"1","5","2",25954.195006,2.78
"2",44,"4",1,"1","1","5","1","2",6,0,3,1,"2",44,"1","5","1",20894.648424,4.38
"1",63,"2",1,"1","1","4","1","2",3,0,0,2,"1",63,"1","4","1",11140.687817,1.13
